city,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
szczecin,45.3,2.0,,4.0,2012.0,53.45696755,14.58436885,4.04,7.0,0.174,1.229,0.918,0.898,0.142,0.747,0.28,condominium,no,no,yes,no,no,530000
szczecin,42.0,2.0,2.0,4.0,1980.0,53.45267228,14.49018223,5.71,13.0,0.095,1.567,0.523,0.223,0.553,2.924,0.204,cooperative,no,yes,no,no,no,449000
szczecin,52.7,3.0,1.0,4.0,1977.0,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,cooperative,no,yes,no,no,yes,450000
szczecin,69.9,3.0,,2.0,2012.0,53.378793,14.6574779,8.1,23.0,0.285,0.147,0.277,0.099,0.103,,0.119,condominium,yes,yes,no,no,no,899000
szczecin,60.0,2.0,3.0,4.0,1970.0,53.4243973559952,14.5529966398226,0.54,67.0,0.248,0.343,0.212,0.077,0.131,0.795,0.089,condominium,yes,yes,no,no,yes,590000
szczecin,49.44,2.0,,4.0,1980.0,53.4508631,14.5298507,3.68,8.0,0.166,0.47,0.66,0.491,0.591,0.954,0.301,cooperative,yes,yes,no,no,yes,425000
szczecin,55.13,2.0,3.0,4.0,2000.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,yes,yes,no,no,no,479000
szczecin,109.0,4.0,4.0,4.0,2008.0,53.4183,14.5412,1.43,9.0,0.008,0.68,0.478,0.518,0.268,0.658,0.304,condominium,no,yes,yes,yes,no,1199000
szczecin,66.82,3.0,4.0,10.0,1980.0,53.3811677,14.6574151,7.93,18.0,0.172,0.351,0.066,0.363,0.255,,0.05,condominium,yes,yes,yes,no,yes,529000
szczecin,52.97,3.0,4.0,4.0,1976.0,53.3970831,14.5254429,3.76,6.0,0.254,1.27,0.114,0.106,0.144,2.563,0.125,cooperative,yes,yes,no,no,yes,450000
szczecin,96.0,3.0,3.0,3.0,1935.0,53.428898,14.5338625,1.9,29.0,0.196,0.741,0.219,0.411,0.226,0.64,0.103,condominium,no,yes,no,no,yes,665000
szczecin,76.7,4.0,7.0,10.0,1986.0,53.3744283,14.6579538,8.43,12.0,0.049,0.455,0.548,0.254,0.386,,0.385,condominium,yes,yes,yes,no,yes,569000
szczecin,36.35,2.0,,4.0,2008.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,yes,no,no,385000
szczecin,37.34,2.0,10.0,11.0,1970.0,53.4065346,14.52471231,3.05,17.0,0.143,0.378,0.279,0.122,0.186,1.548,0.139,condominium,no,yes,yes,no,yes,419000
szczecin,44.9,2.0,4.0,4.0,2009.0,53.4327830394222,14.5154391859077,3.19,12.0,0.149,1.222,0.082,0.351,0.064,1.156,0.144,condominium,no,no,no,no,yes,525000
szczecin,37.14,2.0,2.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,no,no,yes,439000
szczecin,93.35,4.0,,2.0,2017.0,53.4786939,14.54052808,6.3,1.0,1.381,2.72,1.097,0.693,0.527,3.077,0.377,condominium,yes,no,yes,no,yes,1150000
szczecin,67.3,3.0,,4.0,2007.0,53.4520784,14.5450252,3.36,9.0,0.38,0.842,0.216,0.25,0.438,1.44,0.225,condominium,no,yes,no,no,no,579000
szczecin,75.43,3.0,3.0,3.0,,53.448349,14.5515984,2.84,10.0,0.324,0.818,0.567,0.278,0.162,1.489,0.137,condominium,no,no,no,no,no,595000
szczecin,40.14,2.0,3.0,4.0,1940.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,yes,no,no,no,yes,350000
szczecin,75.0,3.0,2.0,2.0,2017.0,53.4777278,14.5423184,6.17,2.0,1.285,2.64,0.947,0.533,0.368,2.919,0.451,condominium,yes,yes,no,no,yes,750000
szczecin,42.42,3.0,2.0,10.0,1980.0,53.441481,14.567764,2.06,14.0,0.201,0.992,0.548,0.18,0.251,1.408,0.234,condominium,no,yes,yes,no,yes,559000
szczecin,47.1,2.0,,4.0,1961.0,53.40132261,14.52600181,3.38,12.0,0.196,0.805,0.36,0.367,0.298,2.092,0.349,condominium,no,no,no,no,yes,450000
szczecin,63.0,3.0,5.0,5.0,,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,cooperative,no,no,no,no,yes,499000
szczecin,72.0,3.0,10.0,11.0,1992.0,53.4213728,14.5045696,3.74,8.0,0.112,0.836,0.717,0.697,0.394,1.8,0.489,cooperative,no,yes,yes,no,no,680000
szczecin,38.0,2.0,10.0,12.0,1986.0,53.4052016,14.524581,3.15,16.0,0.207,0.476,0.371,0.103,0.093,1.692,0.012,condominium,no,yes,yes,no,no,389000
szczecin,58.68,2.0,2.0,4.0,2009.0,53.42590084,14.51741953,2.9,3.0,0.34,0.973,0.721,0.431,0.501,1.157,0.296,condominium,yes,yes,yes,no,no,796000
szczecin,48.0,3.0,2.0,3.0,2022.0,53.39362113,14.48229773,6.18,0.0,1.897,3.453,0.896,1.813,0.821,4.379,0.867,condominium,yes,yes,no,no,no,565000
szczecin,55.8,2.0,3.0,4.0,1939.0,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,no,no,,no,no,449000
szczecin,55.1,3.0,2.0,2.0,2010.0,53.4803252,14.5393245,6.49,2.0,1.56,2.886,1.294,0.882,0.437,3.249,0.287,condominium,yes,yes,no,no,yes,669000
szczecin,78.7,4.0,1.0,1.0,2009.0,53.433144,14.469563,6.15,4.0,0.915,1.841,0.634,0.353,0.349,4.093,0.478,condominium,yes,yes,no,no,no,719000
szczecin,44.0,2.0,,2.0,,53.491111,14.584167,7.68,1.0,1.579,0.727,0.524,0.616,0.53,3.184,0.356,condominium,no,yes,yes,no,no,391000
szczecin,44.88,2.0,3.0,4.0,,53.4368953038196,14.5722383022877,1.68,16.0,0.147,1.144,0.085,0.445,0.156,1.093,0.2,condominium,no,no,no,yes,yes,439000
szczecin,47.55,2.0,10.0,11.0,1980.0,53.434856,14.555415,1.33,36.0,0.203,0.039,0.278,0.115,0.053,0.739,0.093,condominium,no,no,yes,no,yes,424000
szczecin,47.1,2.0,4.0,4.0,1971.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,no,no,no,no,yes,459000
szczecin,41.0,2.0,1.0,4.0,1960.0,53.42514468,14.55632687,0.36,74.0,0.155,0.528,0.386,0.142,0.137,0.586,0.254,condominium,no,yes,no,no,yes,399000
szczecin,58.8,2.0,,1.0,1930.0,53.44140549,14.50899813,3.98,10.0,0.496,0.213,0.168,0.485,0.49,1.445,0.048,condominium,no,no,no,no,no,499000
szczecin,64.0,3.0,4.0,4.0,1991.0,53.4409112524084,14.4937263061079,4.86,7.0,0.428,0.835,0.26,0.078,0.268,2.458,0.256,condominium,no,yes,no,no,yes,595000
szczecin,35.0,1.0,1.0,4.0,2007.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,yes,yes,no,no,yes,415000
szczecin,26.5,1.0,3.0,11.0,1980.0,53.41545475,14.53108671,2.17,10.0,0.463,0.5,0.091,0.187,0.238,0.488,0.8,cooperative,yes,yes,yes,no,yes,359000
szczecin,39.94,2.0,2.0,3.0,1960.0,53.4474854,14.5498603,2.78,16.0,0.474,0.745,0.499,0.367,0.209,1.352,0.019,condominium,no,no,no,no,yes,419000
szczecin,47.9,2.0,1.0,2.0,2024.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,no,yes,yes,no,no,580000
szczecin,113.08,5.0,3.0,3.0,1939.0,53.416058,14.532116,2.08,8.0,0.545,0.436,0.043,0.22,0.226,0.421,0.731,condominium,no,no,no,no,no,585000
szczecin,68.1,3.0,4.0,4.0,1930.0,53.4340574,14.56920147,1.3,13.0,0.463,0.935,0.391,0.4,0.19,0.724,0.313,condominium,yes,no,no,no,yes,460000
szczecin,71.84,3.0,4.0,4.0,1920.0,53.434643,14.54637051,1.58,68.0,0.201,0.211,0.198,0.283,0.032,0.396,0.317,condominium,no,no,,no,no,599000
szczecin,71.48,4.0,3.0,3.0,1979.0,53.42632,14.53144,1.98,20.0,0.21,0.429,0.107,0.697,0.087,0.721,0.048,condominium,no,no,no,no,no,399000
szczecin,53.0,2.0,2.0,4.0,1978.0,53.380663,14.6378498,6.97,10.0,0.123,1.046,0.272,0.291,1.056,,0.281,cooperative,no,yes,no,no,yes,550000
szczecin,64.0,3.0,11.0,12.0,1984.0,53.3789332,14.6252957,6.53,9.0,0.118,1.389,0.628,0.105,1.652,,0.413,cooperative,no,no,yes,no,no,510000
szczecin,93.5,3.0,4.0,5.0,1997.0,53.445816,14.549937,2.6,14.0,0.413,0.566,0.388,0.387,0.124,1.189,0.052,cooperative,yes,yes,no,no,yes,599000
szczecin,88.22,3.0,1.0,2.0,,53.4438,14.5056,4.31,9.0,0.472,0.174,0.223,0.282,0.273,1.675,0.248,condominium,yes,yes,no,no,no,950000
szczecin,37.0,2.0,10.0,11.0,1970.0,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,cooperative,no,yes,yes,no,no,315000
szczecin,46.1,2.0,2.0,3.0,2015.0,53.41691025,14.53617498,1.79,11.0,0.315,0.467,0.284,0.381,0.342,0.444,0.477,condominium,yes,yes,no,no,no,629000
szczecin,45.0,2.0,1.0,4.0,2003.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,no,yes,no,no,yes,519000
szczecin,46.8,2.0,2.0,4.0,1964.0,53.41477573,14.53064203,2.23,8.0,0.383,0.578,0.155,0.162,0.192,0.566,0.772,condominium,no,no,no,no,yes,499000
szczecin,47.2,2.0,,4.0,,53.4535374,14.5532032,3.39,10.0,0.41,0.663,0.355,0.355,0.189,1.941,0.22,cooperative,no,no,no,no,no,399000
szczecin,30.7,1.0,4.0,5.0,1999.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,cooperative,no,yes,no,no,yes,329000
szczecin,90.0,4.0,,2.0,2024.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,yes,yes,no,no,no,525000
szczecin,44.0,2.0,1.0,4.0,1964.0,53.4339832833097,14.5447663015548,1.59,76.0,0.288,0.34,0.26,0.279,0.102,0.335,0.269,condominium,yes,no,yes,yes,yes,339000
szczecin,48.81,2.0,12.0,12.0,2022.0,53.4306709,14.5540216,0.93,63.0,0.078,0.434,0.215,0.09,0.026,0.527,0.038,condominium,no,no,yes,no,no,805000
szczecin,48.76,2.0,12.0,12.0,2022.0,53.4306709,14.5540216,0.93,63.0,0.078,0.434,0.215,0.09,0.026,0.527,0.038,condominium,no,no,yes,no,no,804000
szczecin,69.04,3.0,1.0,1.0,1928.0,53.4685078,14.5452778,5.12,9.0,0.458,1.742,0.284,0.194,0.088,2.29,0.225,condominium,yes,no,no,no,no,699000
szczecin,47.86,2.0,3.0,3.0,1930.0,53.4297812,14.5534592,0.87,64.0,0.155,0.392,0.319,0.12,0.053,0.545,0.071,condominium,no,no,no,no,yes,335000
szczecin,51.0,2.0,2.0,3.0,1950.0,53.4312995,14.5648979,0.92,16.0,0.277,0.774,0.029,0.059,0.173,0.305,0.658,condominium,yes,no,no,no,yes,469000
szczecin,36.27,2.0,2.0,3.0,2009.0,53.3587691,14.6006304,7.65,0.0,0.71,2.968,0.837,0.537,1.012,,0.955,condominium,no,yes,no,no,no,365000
szczecin,86.0,3.0,3.0,3.0,2012.0,53.4660213,14.5383199,4.97,8.0,0.08,1.313,0.18,0.251,0.112,2.683,0.401,condominium,no,yes,no,no,no,679000
szczecin,36.6,2.0,7.0,10.0,,53.4482921,14.5374909,3.18,11.0,0.134,0.764,0.369,0.458,0.328,0.801,0.314,cooperative,no,no,yes,no,no,350000
szczecin,48.08,3.0,1.0,1.0,1930.0,53.491111,14.584167,7.68,1.0,1.579,0.727,0.524,0.616,0.53,3.184,0.356,condominium,yes,no,no,no,no,405000
szczecin,81.2,4.0,,,,53.39643211,14.65027014,6.64,0.0,1.046,2.052,1.311,1.339,0.922,,1.11,condominium,no,no,no,no,no,620000
szczecin,94.7,3.0,1.0,3.0,1904.0,53.43075917,14.53225136,2.07,27.0,0.248,0.667,0.349,0.468,0.25,0.692,0.187,condominium,yes,yes,no,no,no,670000
szczecin,69.19,3.0,1.0,1.0,1950.0,53.4044468,14.684028,8.42,1.0,0.136,3.329,0.748,1.302,1.22,,0.724,condominium,yes,no,no,no,yes,689000
szczecin,100.0,3.0,4.0,5.0,,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,no,no,no,no,yes,560000
szczecin,31.0,1.0,,9.0,1971.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,yes,no,yes,no,yes,380000
szczecin,46.0,2.0,2.0,27.0,,53.4309061789185,14.5547627006126,0.93,63.0,0.036,0.437,0.168,0.138,0.081,0.489,0.055,condominium,no,yes,no,no,no,740000
szczecin,60.37,3.0,,4.0,2017.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,yes,yes,yes,no,yes,899000
szczecin,115.0,5.0,1.0,4.0,1930.0,53.4318317,14.5396127,1.7,67.0,0.084,0.538,0.316,0.174,0.04,0.348,0.121,condominium,no,no,no,no,yes,625000
szczecin,73.74,4.0,,4.0,1937.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,yes,no,no,yes,567000
szczecin,72.5,3.0,3.0,3.0,,53.43895,14.570897,1.85,17.0,0.09,1.12,0.199,0.224,0.225,1.231,0.247,condominium,no,no,no,no,yes,690000
szczecin,88.0,3.0,3.0,3.0,,53.443016,14.497764,4.72,5.0,0.4,0.56,0.42,0.375,0.277,2.187,0.326,cooperative,no,yes,no,no,yes,814990
szczecin,50.53,2.0,2.0,4.0,1950.0,53.43191267,14.54941535,1.22,75.0,0.186,0.271,0.18,0.248,0.048,0.481,0.069,condominium,no,no,,no,no,485000
szczecin,54.8,2.0,,4.0,2005.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,no,yes,no,no,no,660000
szczecin,33.46,1.0,1.0,17.0,2023.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,no,no,yes,no,no,351330
szczecin,38.3,2.0,4.0,10.0,1970.0,53.41169875,14.52667189,2.62,15.0,0.199,0.434,0.478,0.132,0.085,0.962,0.353,condominium,no,no,yes,no,yes,429000
szczecin,68.0,3.0,4.0,4.0,1950.0,53.43346936,14.56971645,1.26,9.0,0.519,0.98,0.371,0.392,0.117,0.704,0.38,condominium,no,no,no,no,no,477000
szczecin,107.31,5.0,3.0,4.0,1938.0,53.4268,14.5353,1.74,32.0,0.075,0.562,0.211,0.48,0.057,0.615,0.053,condominium,yes,yes,no,no,yes,649000
szczecin,38.0,2.0,1.0,4.0,1999.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,no,yes,no,no,yes,370000
szczecin,68.1,3.0,4.0,4.0,1932.0,53.43489405,14.56955927,1.4,14.0,0.367,0.951,0.368,0.438,0.216,0.809,0.221,condominium,no,no,no,no,yes,470000
szczecin,98.68,3.0,3.0,4.0,,53.43356,14.5368253,1.96,47.0,0.221,0.301,0.129,0.344,0.149,0.26,0.289,condominium,yes,no,no,no,yes,690000
szczecin,74.24,4.0,4.0,4.0,1988.0,53.38191215,14.65865651,7.95,21.0,0.278,0.46,0.079,0.453,0.331,,0.09,condominium,no,yes,no,no,yes,639000
szczecin,33.03,2.0,8.0,8.0,,53.4231407,14.5588364,0.14,55.0,0.243,0.608,0.323,0.175,0.036,0.715,0.356,condominium,no,yes,yes,no,no,440000
szczecin,36.15,2.0,1.0,3.0,,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,no,yes,yes,no,no,509000
szczecin,35.91,2.0,1.0,3.0,2022.0,53.4611827,14.5445153,4.34,2.0,0.66,1.052,0.502,0.587,0.155,2.253,0.215,condominium,no,yes,yes,no,no,505000
szczecin,29.8,2.0,1.0,4.0,1970.0,53.44049,14.57233,2.04,16.0,0.275,1.278,0.326,0.107,0.419,1.426,0.098,cooperative,no,no,no,no,yes,320000
szczecin,88.0,3.0,3.0,3.0,1997.0,53.44009072,14.49676037,4.64,8.0,0.209,0.666,0.477,0.161,0.448,2.266,0.468,cooperative,no,yes,no,no,yes,820000
szczecin,68.0,3.0,4.0,4.0,1950.0,53.42997,14.56525,0.78,18.0,0.202,0.883,0.162,0.207,0.215,0.248,0.713,condominium,no,no,no,no,yes,476974
szczecin,38.3,2.0,1.0,4.0,2000.0,53.4455685,14.541856,2.77,11.0,0.378,0.828,0.137,0.154,0.125,0.819,0.128,condominium,no,no,no,no,no,405000
szczecin,61.26,2.0,3.0,3.0,2012.0,53.47010548,14.57526798,5.28,1.0,0.733,1.114,1.522,0.177,1.19,0.852,1.202,condominium,yes,no,yes,no,no,639000
szczecin,58.9,3.0,3.0,3.0,2017.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,no,yes,no,no,no,649000
szczecin,35.0,2.0,4.0,4.0,,53.42753739,14.54924487,0.9,83.0,0.498,0.028,0.147,0.386,0.04,0.434,0.132,condominium,no,no,no,no,no,360000
szczecin,36.15,2.0,1.0,1.0,,53.464761,14.543839,4.74,8.0,0.338,1.333,0.229,0.203,0.404,2.303,0.302,condominium,no,no,no,no,no,505000
szczecin,70.0,3.0,3.0,3.0,,53.4312995,14.5648979,0.92,16.0,0.277,0.774,0.029,0.059,0.173,0.305,0.658,condominium,no,no,no,no,no,615000
szczecin,39.31,2.0,,2.0,1930.0,53.4449,14.501653,4.6,6.0,0.38,0.417,0.349,0.452,0.246,1.95,0.277,condominium,no,no,no,no,yes,459000
szczecin,48.66,2.0,2.0,3.0,2011.0,53.457778,14.5825,4.08,7.0,0.088,1.201,0.882,0.755,0.247,0.608,0.13,condominium,no,yes,yes,no,no,580000
szczecin,36.15,2.0,1.0,3.0,2023.0,53.46533954,14.54267979,4.82,11.0,0.239,1.35,0.157,0.11,0.377,2.387,0.341,condominium,no,yes,yes,no,no,505000
szczecin,35.91,2.0,1.0,3.0,2022.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,no,no,yes,no,no,510000
szczecin,35.91,2.0,1.0,3.0,2022.0,53.46146895,14.54384832,4.38,3.0,0.611,1.043,0.452,0.546,0.113,2.295,0.161,condominium,no,yes,yes,no,no,510000
szczecin,74.07,4.0,1.0,3.0,2019.0,53.4621958,14.5271756,4.86,2.0,0.148,0.926,0.787,0.246,0.841,2.224,0.931,condominium,yes,no,yes,no,no,1194280
szczecin,77.1,3.0,3.0,12.0,1985.0,53.3744824,14.6583778,8.44,14.0,0.022,0.46,0.527,0.253,0.364,,0.357,cooperative,no,yes,yes,no,yes,719000
szczecin,57.66,3.0,3.0,4.0,1940.0,53.4485606,14.545625,2.98,11.0,0.186,0.964,0.292,0.372,0.476,1.205,0.299,condominium,yes,yes,no,no,yes,560000
szczecin,54.0,2.0,,,,53.40055556,14.67694444,8.1,3.0,0.479,2.862,0.302,0.666,0.6,,0.242,condominium,no,yes,no,yes,yes,480000
szczecin,62.6,3.0,2.0,4.0,1994.0,53.365833,14.661389,9.24,9.0,0.449,1.328,0.216,0.195,0.228,,0.236,cooperative,no,yes,no,no,yes,595000
szczecin,48.9,2.0,,4.0,2018.0,53.3967092,14.4955726,5.25,2.0,1.691,2.598,0.069,1.802,0.138,3.509,0.505,condominium,no,yes,yes,no,no,649000
szczecin,53.26,2.0,10.0,11.0,1993.0,53.41162747,14.4910698,4.81,3.0,0.666,1.385,0.341,0.649,0.398,2.837,0.863,condominium,no,yes,yes,no,yes,439000
szczecin,45.0,2.0,1.0,2.0,1920.0,53.42952013,14.5392662,1.59,63.0,0.104,0.669,0.194,0.086,0.021,0.28,0.235,condominium,no,no,no,no,no,490000
szczecin,68.0,4.0,,6.0,1962.0,53.4289152,14.5420862,1.39,66.0,0.124,0.47,0.12,0.222,0.092,0.108,0.062,condominium,no,no,yes,no,yes,599000
szczecin,52.9,2.0,2.0,4.0,1999.0,53.422655,14.5383241,1.5,18.0,0.054,0.49,0.043,0.623,0.004,0.545,0.063,condominium,no,yes,no,no,yes,550000
szczecin,32.0,1.0,4.0,4.0,1950.0,53.4048278,14.5262513,3.09,16.0,0.305,0.44,0.339,0.215,0.031,1.706,0.128,condominium,no,no,,no,no,309000
szczecin,64.96,2.0,,3.0,1935.0,53.4348359,14.5488644,1.5,51.0,0.101,0.107,0.154,0.159,0.048,0.537,0.271,condominium,yes,no,no,no,yes,490000
szczecin,34.0,2.0,6.0,8.0,,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,condominium,no,no,no,no,yes,375000
szczecin,87.83,4.0,1.0,4.0,,53.4307,14.5399,1.61,71.0,0.159,0.662,0.228,0.052,0.062,0.278,0.16,condominium,no,no,,no,no,790000
szczecin,48.08,3.0,1.0,1.0,,53.48385772,14.58392143,6.89,2.0,1.868,0.086,0.759,0.856,0.731,2.382,0.457,condominium,no,no,no,no,no,390000
szczecin,122.0,4.0,3.0,4.0,1936.0,53.4279217,14.53787763,1.61,48.0,0.149,0.726,0.075,0.285,0.159,0.407,0.103,condominium,no,yes,no,no,yes,893000
szczecin,57.55,3.0,3.0,3.0,2015.0,53.39442076,14.49296665,5.54,2.0,1.98,2.877,0.301,2.063,0.326,3.814,0.525,condominium,no,yes,no,no,no,629000
szczecin,68.4,3.0,1.0,4.0,2014.0,53.457778,14.5825,4.08,7.0,0.088,1.201,0.882,0.755,0.247,0.608,0.13,condominium,yes,yes,no,no,yes,749000
szczecin,75.0,3.0,5.0,5.0,1992.0,53.44695,14.55296,2.67,15.0,0.279,0.659,0.58,0.454,0.022,1.401,0.165,cooperative,no,no,no,no,yes,595000
szczecin,48.0,3.0,1.0,1.0,1935.0,53.476314,14.584608,6.09,0.0,1.172,0.918,1.402,1.022,0.983,1.569,1.159,condominium,no,no,no,no,no,389000
szczecin,79.35,4.0,3.0,4.0,1895.0,53.43280462,14.54366662,1.55,80.0,0.37,0.481,0.333,0.323,0.037,0.342,0.184,condominium,no,no,no,no,no,420000
szczecin,65.0,3.0,4.0,4.0,1996.0,53.3845668,14.6307115,6.33,10.0,0.121,1.63,0.224,0.325,1.307,,0.215,cooperative,no,yes,no,no,yes,529000
szczecin,81.0,4.0,3.0,4.0,1935.0,53.4466,14.543,2.84,11.0,0.257,0.898,0.042,0.16,0.221,0.941,0.108,condominium,yes,no,no,no,yes,699000
szczecin,89.34,3.0,,3.0,1930.0,53.43045274,14.54272289,1.44,77.0,0.271,0.515,0.071,0.207,0.048,0.127,0.13,condominium,yes,no,no,no,yes,600000
szczecin,38.53,2.0,1.0,4.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,no,yes,yes,no,no,580000
szczecin,37.8,2.0,4.0,11.0,1978.0,53.447465,14.544262,2.9,12.0,0.185,0.913,0.145,0.238,0.342,1.062,0.21,condominium,no,no,yes,no,yes,399000
szczecin,35.6,2.0,3.0,4.0,,53.44372,14.56076,2.26,10.0,0.146,0.606,0.786,0.201,0.377,1.524,0.157,cooperative,no,no,no,no,no,369000
szczecin,35.6,2.0,3.0,4.0,,53.44405,14.561175,2.3,10.0,0.109,0.648,0.831,0.187,0.393,1.567,0.168,cooperative,no,no,no,no,no,369000
szczecin,67.22,3.0,1.0,1.0,1935.0,53.3976604,14.67292786,7.95,14.0,0.205,2.451,0.313,0.248,0.211,,0.314,condominium,no,no,no,no,yes,599000
szczecin,38.64,2.0,4.0,10.0,1970.0,53.4308373,14.5419351,1.51,75.0,0.261,0.582,0.132,0.166,0.043,0.19,0.075,cooperative,no,no,yes,no,yes,350000
szczecin,88.0,3.0,3.0,3.0,1997.0,53.4355425,14.4998384,4.27,3.0,0.375,0.856,0.774,0.456,0.795,2.07,0.792,cooperative,no,no,no,no,no,820000
szczecin,70.18,3.0,1.0,4.0,2017.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,yes,yes,no,no,815000
szczecin,52.1,3.0,,1.0,1930.0,53.435384,14.507918,3.76,8.0,0.29,0.774,0.533,0.169,0.594,1.542,0.425,condominium,yes,no,no,no,yes,719000
szczecin,56.91,2.0,3.0,4.0,2020.0,53.4293,14.4794,5.44,2.0,1.029,1.062,0.544,0.975,0.878,3.534,0.164,cooperative,no,yes,no,no,yes,529000
szczecin,63.48,2.0,4.0,4.0,1949.0,53.43040734,14.54798412,1.16,87.0,0.379,0.319,0.335,0.31,0.083,0.318,0.182,condominium,no,no,,no,no,619000
szczecin,40.17,2.0,1.0,4.0,2006.0,53.42559415,14.55851642,0.29,68.0,0.013,0.667,0.527,0.102,0.059,0.466,0.303,condominium,no,yes,no,no,no,510000
szczecin,35.02,2.0,5.0,5.0,2015.0,53.4259318,14.5561425,0.43,76.0,0.127,0.509,0.37,0.114,0.07,0.527,0.17,condominium,no,no,yes,no,no,449000
szczecin,86.8,4.0,4.0,5.0,2009.0,53.44372,14.56076,2.26,10.0,0.146,0.606,0.786,0.201,0.377,1.524,0.157,condominium,no,no,yes,no,no,1030000
szczecin,74.6,3.0,3.0,3.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,yes,no,no,yes,629000
szczecin,54.86,2.0,3.0,4.0,2012.0,53.4324083,14.536559,1.9,49.0,0.103,0.428,0.163,0.313,0.134,0.363,0.288,condominium,no,no,yes,no,no,659000
szczecin,47.0,2.0,4.0,10.0,1980.0,53.433178,14.5115598,3.45,17.0,0.134,1.073,0.238,0.214,0.26,1.373,0.096,cooperative,no,no,yes,no,no,394000
szczecin,74.9,4.0,4.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,yes,no,no,no,yes,369000
szczecin,101.68,5.0,,4.0,1930.0,53.4252165,14.5421392,1.26,39.0,0.239,0.425,0.182,0.363,0.1,0.474,0.203,condominium,no,no,no,no,yes,620000
szczecin,69.5,3.0,4.0,5.0,2004.0,53.448635,14.57168,2.89,5.0,0.298,0.78,0.574,0.29,0.305,1.625,0.114,condominium,yes,yes,no,no,no,589000
szczecin,63.14,3.0,1.0,6.0,2018.0,53.4187193,14.5445331,1.21,9.0,0.233,0.479,0.55,0.592,0.366,0.866,0.335,condominium,no,yes,yes,no,no,639000
szczecin,52.96,2.0,3.0,4.0,1980.0,53.3937676,14.4901395,5.74,2.0,2.107,3.074,0.462,2.103,0.461,3.994,0.7,cooperative,no,yes,no,no,yes,485000
szczecin,52.0,2.0,1.0,2.0,2017.0,53.48434466,14.59245878,7.09,0.0,1.383,0.532,1.267,1.3,1.228,2.581,0.646,condominium,yes,yes,no,no,no,644000
